stop_id,stop_name,mode,longitude,latitude,SA2_CODE21,SA2_NAME21
vic:rail:HTD_DP1,Decision point 1,Train,145.21365,-37.81887,211031266,Ringwood
vic:rail:HTD_DP2,Decision point 2,Train,145.21364,-37.81878,211031266,Ringwood
vic:rail:HTD_DP3,Decision point 3,Train,145.21392,-37.81875,211031266,Ringwood
vic:rail:HTD_DP4,Decision point 4,Train,145.2142,-37.81871,211031266,Ringwood
vic:rail:HTD_EN1,Heatherdale Rd,Train,145.21349,-37.81883,211031266,Ringwood
vic:rail:HTD_EN2,Platform 1,Train,145.21429,-37.81887,211031266,Ringwood
vic:rail:HTD_EN3,Platform 2,Train,145.21426,-37.81869,211031266,Ringwood
vic:rail:HTD_EN4,Platform 2,Train,145.2148,-37.81868,211031266,Ringwood
vic:rail:HTD_LI1,Lift 1,Train,145.21364,-37.8189,211031266,Ringwood
vic:rail:HTD_LI2,Lift 2,Train,145.21389,-37.81872,211031266,Ringwood
vic:rail:HTD_PR1,Park & Ride 1,Train,145.21292,-37.81863,211041270,Mitcham (Vic.)
vic:rail:HTD_PR2,Park & Ride 2,Train,145.21494,-37.8182,211031266,Ringwood
vic:rail:HUG,Hughesdale Railway Station,Train,145.07619,-37.89419,208021181,Murrumbeena
vic:rail:HUG_BR1,Bike & Ride 1,Train,145.07664,-37.89425,208021181,Murrumbeena
vic:rail:HUG_BR2,Bike & Ride 2,Train,145.07575,-37.89407,208021181,Murrumbeena
vic:rail:HUG_ConX,Connex,Train,145.07643,-37.89425,208021181,Murrumbeena
vic:rail:HUG_DP1,Decision point 1,Train,145.07612,-37.89414,208021181,Murrumbeena
vic:rail:HUG_DP2,Decision point 2,Train,145.07605,-37.89408,208021181,Murrumbeena
vic:rail:HUG_EN1,Poath Rd,Train,145.07661,-37.89437,208021181,Murrumbeena
vic:rail:HUG_LI1,Lift 1,Train,145.07621,-37.89418,208021181,Murrumbeena
vic:rail:HUG_PR1,Park & Ride 1,Train,145.07749,-37.89476,208021180,Hughesdale
vic:rail:HUG_PR2,Park & Ride 2,Train,145.07533,-37.89379,208021181,Murrumbeena
vic:rail:HUN,Huntingdale Railway Station,Train,145.10236,-37.91102,212051326,Oakleigh - Huntingdale
vic:rail:HUN_BR1,Bike & Ride,Train,145.10326,-37.91146,212051326,Oakleigh - Huntingdale
vic:rail:HUN_ConX,Connex,Train,145.10236,-37.91102,212051326,Oakleigh - Huntingdale
vic:rail:HUN_DP1,Decision point 1,Train,145.10275,-37.91107,212051326,Oakleigh - Huntingdale
vic:rail:HUN_DP2,Decision point 2,Train,145.1029,-37.91125,212051326,Oakleigh - Huntingdale
vic:rail:HUN_DP3,Decision point 3,Train,145.1028,-37.91134,212051326,Oakleigh - Huntingdale
vic:rail:HUN_DP4,Decision point 4,Train,145.10257,-37.91151,212051326,Oakleigh - Huntingdale
vic:rail:HUN_EN1,Railway Ave,Train,145.10267,-37.91102,212051326,Oakleigh - Huntingdale
vic:rail:HUN_EN2,Huntingdale Rd,Train,145.10307,-37.91134,212051326,Oakleigh - Huntingdale
vic:rail:HUN_EN3,Haughton Rd,Train,145.1023,-37.91139,212051326,Oakleigh - Huntingdale
vic:rail:HUN_EN4,Haughton Rd,Train,145.1026,-37.91153,212051326,Oakleigh - Huntingdale
vic:rail:HUN_PR1,Park & Ride,Train,145.10267,-37.91045,212051326,Oakleigh - Huntingdale
vic:rail:HUN_TX1,Taxi Zone,Train,145.10323,-37.91102,212051326,Oakleigh - Huntingdale
vic:rail:HWL,Hartwell Railway Station,Train,145.07556,-37.84398,207011149,Camberwell
vic:rail:HWS,Hawkstowe Railway Station,Train,145.09729,-37.62297,209041435,South Morang - North
vic:rail:HWS_BR1,Bike and Ride 1,Train,145.09747,-37.62243,209041435,South Morang - North
vic:rail:HWS_DP1,Decision Point 1,Train,145.0974,-37.62271,209041435,South Morang - North
vic:rail:HWS_EN1,Hawkstowe Pde,Train,145.09742,-37.62245,209041435,South Morang - North
vic:rail:HWS_EN2,Hawkstowe Pde,Train,145.09734,-37.62263,209041435,South Morang - North
vic:rail:HWS_LI1,lift,Train,145.09741,-37.62259,209041435,South Morang - North
vic:rail:HWS_PR1,Park and Ride 1,Train,145.0969,-37.62152,209041435,South Morang - North
vic:rail:HWS_TX1,Taxi Zone,Train,145.09711,-37.62219,209041435,South Morang - North
vic:rail:IVA,Ivanhoe Railway Station,Train,145.04543,-37.7689,209011200,Ivanhoe
vic:rail:IVA_ConX,Connex,Train,145.04543,-37.7689,209011200,Ivanhoe
vic:rail:IVA_DP1,Decision point,Train,145.04531,-37.76892,209011200,Ivanhoe
vic:rail:IVA_EN1,Young St,Train,145.04556,-37.76901,209011200,Ivanhoe
vic:rail:IVA_EN2,Young St,Train,145.04539,-37.76906,209011200,Ivanhoe
vic:rail:IVA_EN3,Norman St,Train,145.04533,-37.76881,209011200,Ivanhoe
vic:rail:IVA_PR1,Park & Ride 1,Train,145.04394,-37.76928,209011200,Ivanhoe
vic:rail:IVA_PR2,Park & Ride 2,Train,145.04337,-37.7699,209011200,Ivanhoe
vic:rail:IVA_PR3,Park & Ride 3,Train,145.04702,-37.76858,209011200,Ivanhoe
vic:rail:JAC,Jacana Railway Station,Train,144.91585,-37.69513,210031536,Glenroy - West
vic:rail:JLI,Jolimont-MCG Railway Station,Train,144.9841,-37.81653,206041119,East Melbourne
vic:rail:JLI_DP1,Decision point 1,Train,144.9851,-37.81686,206041119,East Melbourne
vic:rail:JLI_DP2,Decision point 2,Train,144.98447,-37.81647,206041119,East Melbourne
vic:rail:JLI_DP3,Decision point 3,Train,144.98513,-37.81672,206041119,East Melbourne
vic:rail:JLI_DP4,Decision point 4,Train,144.98347,-37.81665,206041119,East Melbourne
vic:rail:JLI_DP5,Decision point 5,Train,144.98352,-37.81636,206041119,East Melbourne
vic:rail:JLI_EN1,Yarra Park,Train,144.98439,-37.81671,206041119,East Melbourne
vic:rail:JLI_EN2,Wellington Pde,Train,144.98371,-37.8162,206041119,East Melbourne
vic:rail:JLI_EN3,Yarra Park,Train,144.98385,-37.81662,206041119,East Melbourne
vic:rail:JLI_EN4,Wellington Pde,Train,144.98398,-37.81642,206041119,East Melbourne
vic:rail:JOR,Jordanville Railway Station,Train,145.11209,-37.8736,212051323,Mount Waverley - North
vic:rail:JWL,Jewell Railway Station,Train,144.95872,-37.77499,206011496,Brunswick - South
vic:rail:KAN,Kananook Railway Station,Train,145.13537,-38.12175,214011375,Seaford (Vic.)
vic:rail:KEN,Kensington Railway Station,Train,144.93052,-37.79378,206041121,Kensington (Vic.)
vic:rail:KEN_ConX,Connex,Train,144.93052,-37.79378,206041121,Kensington (Vic.)
vic:rail:KEN_EN1,Rankins Rd,Train,144.93074,-37.79388,206041121,Kensington (Vic.)
vic:rail:KEN_EN2,Bellair St,Train,144.93045,-37.79394,206041121,Kensington (Vic.)
vic:rail:KEN_EN3,Bellair St,Train,144.93038,-37.79371,206041121,Kensington (Vic.)
vic:rail:KEN_PR1,Park & Ride 1,Train,144.93037,-37.79222,206041121,Kensington (Vic.)
vic:rail:KEN_PR2,Park & Ride 2,Train,144.93033,-37.79369,206041121,Kensington (Vic.)
vic:rail:KPK,Keon Park Railway Station,Train,145.01188,-37.69487,209041223,Thomastown
vic:rail:KPK_BR1,Bike & Ride,Train,145.01168,-37.69599,209021523,Reservoir - North East
vic:rail:KPK_CN1,Concourse,Train,145.01171,-37.69571,209021523,Reservoir - North East
vic:rail:KPK_EN1,Keon Pde,Train,145.01174,-37.69554,209021523,Reservoir - North East
vic:rail:KPK_EN2,High St,Train,145.01169,-37.69587,209021523,Reservoir - North East
vic:rail:KPK_KR1,Kiss & Ride,Train,145.01142,-37.69649,209021523,Reservoir - North East
vic:rail:KPK_PR1,Park & Ride 1,Train,145.01196,-37.69412,209041223,Thomastown
vic:rail:KPK_PR2,Park & Ride 2,Train,145.0113,-37.69721,209021523,Reservoir - North East
vic:rail:KPL,Keilor Plains Railway Station,Train,144.79374,-37.72928,213011334,St Albans - North
vic:rail:KPL_ConX,Connex,Train,144.79374,-37.72928,213011334,St Albans - North
vic:rail:KPL_EN1,East Esplanade,Train,144.79388,-37.72933,213011334,St Albans - North
vic:rail:KPL_EN2,East Esplanade,Train,144.79402,-37.72988,213011334,St Albans - North
vic:rail:KPL_EN3,Regan St,Train,144.79371,-37.7296,213011334,St Albans - North
vic:rail:KPL_EN4,Regan St,Train,144.79382,-37.72993,213011334,St Albans - North
vic:rail:KPL_PR1,Park & Ride 1,Train,144.79439,-37.73075,213011334,St Albans - North
vic:rail:KPL_PR2,Park & Ride 2,Train,144.7943,-37.73169,213011334,St Albans - North
vic:rail:KPL_TX1,Taxi Zone,Train,144.79356,-37.72977,213011334,St Albans - North
vic:rail:KYG,Kooyong Railway Station,Train,145.03355,-37.83993,208041194,Malvern - Glen Iris
vic:rail:LAB,Laburnum Railway Station,Train,145.1407,-37.82078,207031161,Blackburn
vic:rail:LAL,Lalor Railway Station,Train,145.01719,-37.66585,209041530,Lalor - West
vic:rail:LAL_EN1,Station St,Train,145.01716,-37.66626,209041530,Lalor - West
vic:rail:LAL_PR1,Park & Ride 1,Train,145.01774,-37.66521,209041529,Lalor - East
vic:rail:LAL_PR2,Park & Ride 2,Train,145.01689,-37.66549,209041530,Lalor - West
vic:rail:LAL_PR3,Park & Ride 3,Train,145.01779,-37.66351,209041530,Lalor - West
vic:rail:LAL_TX1,Taxi zone 1,Train,145.01711,-37.66479,209041530,Lalor - West
vic:rail:LAV,Laverton Railway Station,Train,144.77262,-37.86369,213051363,Laverton
vic:rail:LAV_BR1,Bike & Ride 1,Train,144.77181,-37.86362,213051363,Laverton
vic:rail:LAV_BR2,Bike & Ride 2,Train,144.77194,-37.86416,213051363,Laverton
vic:rail:LAV_ConX,Connex,Train,144.77262,-37.86369,213051363,Laverton
vic:rail:LAV_DP1,Decision point 1,Train,144.77163,-37.86368,213051363,Laverton
vic:rail:LAV_DP2,Decision point 2,Train,144.77168,-37.86381,213051363,Laverton
vic:rail:LAV_DP3,Decision point 3,Train,144.77173,-37.86392,213051363,Laverton
vic:rail:LAV_DP4,Decision point 4,Train,144.7718,-37.86408,213051363,Laverton
vic:rail:LAV_EN1,Maher Rd,Train,144.77166,-37.86366,213051363,Laverton
vic:rail:LAV_EN2,Railway Ave,Train,144.77183,-37.8641,213051363,Laverton
vic:rail:LAV_LI1,Maher Rd,Train,144.77161,-37.86369,213051363,Laverton
vic:rail:LAV_LI2,Lift 2,Train,144.77166,-37.86382,213051363,Laverton
vic:rail:LAV_LI3,Lift 3,Train,144.77169,-37.86394,213051363,Laverton
vic:rail:LAV_LI4,Railway Ave,Train,144.77176,-37.86409,213051363,Laverton
vic:rail:LAV_PR1,Park & Ride 1,Train,144.77067,-37.86384,213051363,Laverton
vic:rail:LAV_PR2,Park & Ride 2,Train,144.77401,-37.86296,213051363,Laverton
vic:rail:LAV_PR3,Park & Ride 3,Train,144.77047,-37.86453,213051363,Laverton
vic:rail:LAV_PR4,Park & Ride 4,Train,144.77257,-37.86396,213051363,Laverton
vic:rail:LAV_TX1,Taxi Zone,Train,144.77085,-37.86439,213051363,Laverton
vic:rail:LBK,Lynbrook Railway Station,Train,145.24925,-38.05735,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_ConX,Connex,Train,145.24928,-38.05734,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_DP1,Decision point 1,Train,145.24974,-38.05805,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_EN1,Moreton Bay Blvd,Train,145.24925,-38.05756,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_EN2,Moreton Bay Blvd,Train,145.24923,-38.05762,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_EN3,Moreton Bay Blvd,Train,145.24946,-38.05814,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_EN4,Aylmer Rd,Train,145.24994,-38.05799,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_EN5,Aylmer Rd,Train,145.25025,-38.05797,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_PR1,Park & Ride 1,Train,145.24871,-38.05742,212031306,Lynbrook - Lyndhurst
vic:rail:LBK_PR2,Park & Ride 2,Train,145.25101,-38.05907,212031306,Lynbrook - Lyndhurst
vic:rail:LIL,Lilydale Railway Station,Train,145.34582,-37.75721,211051278,Lilydale - Coldstream
vic:rail:LWA,Leawarra Railway Station,Train,145.13953,-38.15203,214011371,Frankston
vic:rail:MAC,Macaulay Railway Station,Train,144.93617,-37.79427,206041506,North Melbourne
vic:rail:MAL,Malvern Railway Station,Train,145.02929,-37.86625,208041194,Malvern - Glen Iris
vic:rail:MAL_ConX,Connex,Train,145.02929,-37.86625,208041194,Malvern - Glen Iris
vic:rail:MAL_DP1,Decision point 1,Train,145.02903,-37.86601,208041194,Malvern - Glen Iris
vic:rail:MAL_DP2,Decision point 2,Train,145.02919,-37.86588,208041194,Malvern - Glen Iris
vic:rail:MAL_EN1,Princes Hwy,Train,145.02882,-37.86614,208041194,Malvern - Glen Iris
vic:rail:MAL_EN2,Station St,Train,145.0291,-37.86579,208041194,Malvern - Glen Iris
vic:rail:MAL_EN3,Station St,Train,145.02931,-37.86597,208041194,Malvern - Glen Iris
vic:rail:MAL_TX1,Taxi zone,Train,145.02901,-37.86569,208041194,Malvern - Glen Iris
vic:rail:MBN,Middle Brighton Railway Station,Train,144.9963,-37.91513,208011169,Brighton (Vic.)
vic:rail:MBN_ConX,Connex,Train,144.9963,-37.91513,208011169,Brighton (Vic.)
vic:rail:MBN_DP1,Decision point 1,Train,144.99691,-37.91459,208011169,Brighton (Vic.)
vic:rail:MBN_DP2,Decision point 2,Train,144.99704,-37.91461,208011169,Brighton (Vic.)
vic:rail:MBN_EN1,Church St,Train,144.99622,-37.91502,208011169,Brighton (Vic.)
vic:rail:MBN_EN2,Church St,Train,144.99667,-37.91496,208011169,Brighton (Vic.)
vic:rail:MBN_EN3,Black St,Train,144.99682,-37.91451,208011169,Brighton (Vic.)
vic:rail:MBN_EN4,Black St,Train,144.99704,-37.9147,208011169,Brighton (Vic.)
vic:rail:MCD,Macleod Railway Station,Train,145.06914,-37.72601,209011203,Viewbank - Yallambie
vic:rail:MCD_ConX,Connex,Train,145.06914,-37.72601,209011203,Viewbank - Yallambie
vic:rail:MCD_EN1,Birdwood Ave,Train,145.06934,-37.72628,209011203,Viewbank - Yallambie
vic:rail:MCD_EN2,Birdwood Ave,Train,145.06936,-37.72571,209011203,Viewbank - Yallambie
vic:rail:MCD_EN3,McNamara St,Train,145.0691,-37.72567,209011203,Viewbank - Yallambie
vic:rail:MCD_PR1,Park & Ride,Train,145.06924,-37.72691,209011203,Viewbank - Yallambie
vic:rail:MCE,Melbourne Central Railway Station,Train,144.9626,-37.80994,206041504,Melbourne CBD - North
vic:rail:MCE_CN1,Concourse 1,Train,144.96323,-37.8103,206041504,Melbourne CBD - North
vic:rail:MCE_CN2,Concourse 2,Train,144.96296,-37.80986,206041504,Melbourne CBD - North
vic:rail:MCE_CN4,Concourse 4,Train,144.96199,-37.81047,206041504,Melbourne CBD - North
vic:rail:MCE_CN5,Concourse 5,Train,144.96303,-37.81002,206041504,Melbourne CBD - North
vic:rail:MCE_CN6,Concourse 6,Train,144.96203,-37.81014,206041504,Melbourne CBD - North
vic:rail:MCE_CN8,Concourse 8,Train,144.96275,-37.80993,206041504,Melbourne CBD - North
vic:rail:MCE_ConX,Connex,Train,144.96259,-37.80994,206041504,Melbourne CBD - North
vic:rail:MCE_DP3,Decision Point 3,Train,144.96276,-37.80976,206041504,Melbourne CBD - North
vic:rail:MCE_DP4,Decision Point 4,Train,144.96205,-37.81019,206041504,Melbourne CBD - North
vic:rail:MCE_DP5,Decision Point 5,Train,144.96299,-37.80992,206041504,Melbourne CBD - North
vic:rail:MCE_EN1,Swanston St,Train,144.96391,-37.81013,206041504,Melbourne CBD - North
vic:rail:MCE_EN2,La Trobe St,Train,144.96267,-37.81005,206041504,Melbourne CBD - North
vic:rail:MCE_EN3,La Trobe St,Train,144.96273,-37.80975,206041504,Melbourne CBD - North
vic:rail:MCE_EN4,Elizabeth St,Train,144.9617,-37.8106,206041504,Melbourne CBD - North
vic:rail:MCE_LI1,Lift 1,Train,144.96318,-37.81016,206041504,Melbourne CBD - North
vic:rail:MCE_LI2,Lift 2,Train,144.96334,-37.80972,206041504,Melbourne CBD - North
vic:rail:MCE_LI3,Baskerville La,Train,144.96273,-37.80964,206041504,Melbourne CBD - North
vic:rail:MCE_LI4,Menzies Alley,Train,144.96216,-37.81054,206041504,Melbourne CBD - North
vic:rail:MCE_mDP1,MCE DP1,Train,144.96287,-37.80985,206041504,Melbourne CBD - North
vic:rail:MCE_mDP2,MCE DP2,Train,144.96324,-37.80974,206041504,Melbourne CBD - North
vic:rail:MCH,Mitcham Railway Station,Train,145.19221,-37.81817,211041270,Mitcham (Vic.)
vic:rail:MCH_BR1,Bike & Ride,Train,145.19333,-37.81816,211041270,Mitcham (Vic.)
vic:rail:MCH_CN1,Concourse,Train,145.19296,-37.81806,211041270,Mitcham (Vic.)
vic:rail:MCH_ConX,Connex,Train,145.19289,-37.81809,211041270,Mitcham (Vic.)
vic:rail:MCH_DP1,Decision point 1,Train,145.19298,-37.81812,211041270,Mitcham (Vic.)
vic:rail:MCH_DP2,Decision point 2,Train,145.19295,-37.818,211041270,Mitcham (Vic.)
vic:rail:MCH_EN1,Calcutta St,Train,145.19272,-37.81818,211041270,Mitcham (Vic.)
vic:rail:MCH_EN2,Station St,Train,145.19268,-37.81801,211041270,Mitcham (Vic.)
vic:rail:MCH_LI1,Lift 1,Train,145.19296,-37.81812,211041270,Mitcham (Vic.)
vic:rail:MCH_LI2,Lift 2,Train,145.19294,-37.81801,211041270,Mitcham (Vic.)
vic:rail:MCH_PR1,Park & Ride 1,Train,145.19247,-37.81759,211041270,Mitcham (Vic.)
vic:rail:MCH_PR2,Park & Ride 2,Train,145.19487,-37.81745,211041270,Mitcham (Vic.)
vic:rail:MCH_TX1,Taxi Zone,Train,145.19319,-37.81786,211041270,Mitcham (Vic.)
vic:rail:MCK,McKinnon Railway Station,Train,145.0383,-37.91031,208021174,Bentleigh - McKinnon
vic:rail:MDD,Mernda Railway Station,Train,145.10095,-37.60255,209041532,Mernda - South
vic:rail:MDD_BR1,Bike and Ride,Train,145.1008,-37.60244,209041532,Mernda - South
vic:rail:MDD_CN1,Concourse,Train,145.10078,-37.60297,209041532,Mernda - South
vic:rail:MDD_DP1,Decision point 1,Train,145.10125,-37.60099,209041531,Mernda - North
vic:rail:MDD_DP2,Decision point 2,Train,145.10115,-37.60133,209041532,Mernda - South
vic:rail:MDD_EN1,Bridge Inn Rd,Train,145.10093,-37.60242,209041532,Mernda - South
vic:rail:MDD_EN2,Schotters Rd,Train,145.10128,-37.60099,209041531,Mernda - North
vic:rail:MDD_KR1,Kiss and Ride,Train,145.10138,-37.6027,209041532,Mernda - South
vic:rail:MDD_PR1,Park and Ride 1,Train,145.10184,-37.60224,209041532,Mernda - South
vic:rail:MDD_PR2,Park and Ride 2,Train,145.10196,-37.59828,209041531,Mernda - North
vic:rail:MDD_TX1,Taxi Zone,Train,145.10158,-37.60177,209041532,Mernda - South
vic:rail:MEN,Mentone Railway Station,Train,145.0658,-37.98278,208031190,Mentone
vic:rail:MEN_BR1,Bike & Ride,Train,145.06601,-37.98285,208031190,Mentone
vic:rail:MEN_CN1,Concourse 1,Train,145.06598,-37.98302,208031190,Mentone
vic:rail:MEN_ConX,Connex,Train,145.06599,-37.98297,208031190,Mentone
vic:rail:MEN_DP1,Decison point 1,Train,145.06585,-37.98284,208031190,Mentone
vic:rail:MEN_EN1,Como Parade W,Train,145.06549,-37.9829,208031190,Mentone
vic:rail:MEN_EN2,Como Parade W,Train,145.0657,-37.98311,208031190,Mentone
vic:rail:MEN_EN3,Como Parade E,Train,145.06578,-37.98261,208031190,Mentone
vic:rail:MEN_EN4,Como Parade E,Train,145.06598,-37.98277,208031190,Mentone
vic:rail:MEN_KR1,Kiss & Ride,Train,145.0658,-37.98337,208031190,Mentone
vic:rail:MEN_LI1,Lift 1,Train,145.06591,-37.98304,208031190,Mentone
vic:rail:MEN_LI2,Lift 2,Train,145.06606,-37.98298,208031190,Mentone
vic:rail:MEN_PR1,Park & Ride 1,Train,145.06547,-37.98193,208031190,Mentone
vic:rail:MEN_PR2,Park & Ride 2,Train,145.06615,-37.98358,208031190,Mentone
vic:rail:MEN_TX1,Taxi Zone,Train,145.06575,-37.98331,208031190,Mentone
vic:rail:MER,Merri Railway Station,Train,144.99297,-37.77785,206021500,Northcote - West
vic:rail:MER_DP1,Decision Point 1,Train,144.99318,-37.77784,206021500,Northcote - West
vic:rail:MER_DP2,Decision Point 2,Train,144.99299,-37.7784,206021500,Northcote - West
vic:rail:MER_DP3,Decision Point 3,Train,144.99271,-37.77835,206021500,Northcote - West
vic:rail:MER_EN1,Bridge St/Railway St,Train,144.99327,-37.77785,206021500,Northcote - West
vic:rail:MER_EN2,Bridge St,Train,144.9932,-37.77796,206021500,Northcote - West
vic:rail:MER_EN3,S Park St,Train,144.99284,-37.77777,206021500,Northcote - West
vic:rail:MER_PR1,Park & Ride,Train,144.99334,-37.77785,206021500,Northcote - West
vic:rail:MFY,Middle Footscray Railway Station,Train,144.89147,-37.8025,213031348,Footscray
vic:rail:MLD,Moreland Railway Station,Train,144.96182,-37.75448,206011498,Coburg - West
vic:rail:MLK,Mooroolbark Railway Station,Train,145.3124,-37.78475,211051281,Mooroolbark
vic:rail:MMR,Middle Gorge Railway Station,Train,145.09212,-37.64403,209041436,South Morang - South
vic:rail:MMR_BR1,Bike and Ride,Train,145.09201,-37.64365,209041436,South Morang - South
vic:rail:MMR_DP1,Decision Point 1,Train,145.09252,-37.64352,209041436,South Morang - South
vic:rail:MMR_DP2,Decision Point 2,Train,145.09272,-37.64368,209041436,South Morang - South
vic:rail:MMR_DP3,Underpass,Train,145.09278,-37.64345,209041436,South Morang - South
vic:rail:MMR_EN1,Old Plenty Rd,Train,145.09259,-37.64386,209041436,South Morang - South
vic:rail:MMR_EN2,Williamsons Rd,Train,145.09229,-37.64359,209041436,South Morang - South
vic:rail:MMR_EN3,Williamsons Rd,Train,145.09216,-37.64324,209041436,South Morang - South
vic:rail:MMR_PR1,Park and Ride,Train,145.09045,-37.64521,209041436,South Morang - South
vic:rail:MMR_TX1,Taxi Zone,Train,145.09255,-37.64403,209041436,South Morang - South
vic:rail:MMY,Montmorency Railway Station,Train,145.12152,-37.7153,209011202,Montmorency - Briar Hill
vic:rail:MMY_BR1,Bike & Ride,Train,145.12103,-37.71536,209011202,Montmorency - Briar Hill
vic:rail:MMY_ConX,Connex,Train,145.12152,-37.7153,209011202,Montmorency - Briar Hill
vic:rail:MMY_DP1,Decision point 1,Train,145.12147,-37.71545,209011202,Montmorency - Briar Hill
vic:rail:MMY_DP2,Decision point 2,Train,145.12152,-37.71524,209011202,Montmorency - Briar Hill
vic:rail:MMY_EN1,Station Rd,Train,145.12112,-37.71541,209011202,Montmorency - Briar Hill
vic:rail:MMY_EN2,Binns St,Train,145.12146,-37.71553,209011202,Montmorency - Briar Hill
vic:rail:MMY_EN3,Mayona Rd,Train,145.12117,-37.71508,209011202,Montmorency - Briar Hill
vic:rail:MMY_KR1,Kiss & Ride 1,Train,145.12068,-37.71534,209011202,Montmorency - Briar Hill
vic:rail:MMY_KR2,Kiss & Ride 2,Train,145.12062,-37.7149,209011202,Montmorency - Briar Hill
vic:rail:MMY_PR1,Park & Ride 1,Train,145.12186,-37.71555,209011202,Montmorency - Briar Hill
vic:rail:MMY_PR2,Park & Ride 2,Train,145.12014,-37.71527,209011202,Montmorency - Briar Hill
vic:rail:MMY_PR3,Park & Ride 3,Train,145.12006,-37.71494,209011202,Montmorency - Briar Hill
vic:rail:MMY_PR4,Park & Ride 4,Train,145.11834,-37.71496,209011202,Montmorency - Briar Hill
vic:rail:MOR,Mordialloc Railway Station,Train,145.08766,-38.00658,208031193,Mordialloc - Parkdale
vic:rail:MPD,Moonee Ponds Railway Station,Train,144.91916,-37.76571,206031116,Moonee Ponds
vic:rail:MPD_ConX,Connex,Train,144.91915,-37.7657,206031116,Moonee Ponds
vic:rail:MPD_EN1,Margaret St,Train,144.91941,-37.76576,206031116,Moonee Ponds
vic:rail:MPD_EN2,Margaret St,Train,144.91947,-37.76596,206031116,Moonee Ponds
vic:rail:MPD_EN3,Norwood Cres,Train,144.9191,-37.7658,206031116,Moonee Ponds
vic:rail:MPD_EN4,Norwood Cres,Train,144.9192,-37.76609,206031116,Moonee Ponds
vic:rail:MPD_PR1,Park & Ride,Train,144.91924,-37.76518,206031116,Moonee Ponds
vic:rail:MPD_TX1,Taxi Zone,Train,144.9195,-37.76586,206031116,Moonee Ponds
vic:rail:MPK,Merinda Park Railway Station,Train,145.26351,-38.079,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_BR1,Bike & Ride,Train,145.2632,-38.07926,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_ConX,Connex,Train,145.26351,-38.079,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_DP1,Decision point 1,Train,145.26314,-38.07887,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_DP2,Decision point 2,Train,145.26306,-38.07877,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_DP3,Decision point 3,Train,145.26333,-38.07863,212031560,Cranbourne North - West
vic:rail:MPK_DP4,Decision point 4,Train,145.26341,-38.07876,212031560,Cranbourne North - West
vic:rail:MPK_EN1,Merinda Park Blvd,Train,145.26303,-38.07891,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_EN2,Merinda Park Blvd,Train,145.26289,-38.07886,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_EN3,Merinda Park Blvd,Train,145.26266,-38.07851,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_EN4,Endeavour Dr,Train,145.26351,-38.07872,212031560,Cranbourne North - West
vic:rail:MPK_EN5,Endeavour Dr,Train,145.26352,-38.07869,212031560,Cranbourne North - West
vic:rail:MPK_EN6,Endeavour Dr,Train,145.26314,-38.0783,212031560,Cranbourne North - West
vic:rail:MPK_KR1,Kiss & Ride,Train,145.26303,-38.07909,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_LI1,Lift 1,Train,145.26311,-38.07881,212031306,Lynbrook - Lyndhurst
vic:rail:MPK_LI2,Lift 2,Train,145.26336,-38.0787,212031560,Cranbourne North - West
vic:rail:MPK_PR1,Park & Ride,Train,145.26317,-38.07961,212031306,Lynbrook - Lyndhurst
vic:rail:MRB,Murrumbeena Railway Station,Train,145.06737,-37.8902,208021181,Murrumbeena
vic:rail:MRB_BR1,Bike & Ride,Train,145.06677,-37.88979,208021181,Murrumbeena
vic:rail:MRB_ConX,Connex,Train,145.06737,-37.8902,208021181,Murrumbeena
vic:rail:MRB_DP1,Decision point 1,Train,145.06709,-37.89007,208021181,Murrumbeena
vic:rail:MRB_DP2,Decision point 2,Train,145.06725,-37.89012,208021181,Murrumbeena
vic:rail:MRB_EN1,Murrumbeena Rd,Train,145.06673,-37.88991,208021181,Murrumbeena
vic:rail:MRB_EN2,Djerring Trail,Train,145.06748,-37.89025,208021181,Murrumbeena
vic:rail:MRB_LI1,Lift 1,Train,145.06698,-37.89002,208021181,Murrumbeena
vic:rail:MRB_PR1,Park & Ride,Train,145.0701,-37.89141,208021181,Murrumbeena
vic:rail:MRB_TX1,Taxi Zone,Train,145.06772,-37.89001,208021181,Murrumbeena
vic:rail:MRN,Moorabbin Railway Station,Train,145.03677,-37.93447,208031191,Moorabbin - Heatherton
vic:rail:MRN_ConX,Connex,Train,145.03674,-37.93435,208031191,Moorabbin - Heatherton
